Timestamp,ID,Day,Description,Duration,DurationAsString,Segments
08/01/2023 19:19:56,FCSgIQr634,20230108-19:20:02,Other (unclassified fitness activity),1320000,00:22:00,1
08/01/2023 19:19:57,FCSgIQr634,20230108-19:20:02,Walking,420000,00:07:00,1
08/01/2023 19:37:25,D39iyp2dlm,20230108-19:37:00,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 19:51:26,pjtTEh7bxf,20230108-19:51:31,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 20:07:29,cPJaUqEFFH,20230108-20:07:26,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 21:05:19,FEHh6IDmKD,20230108-21:05:19,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 21:05:20,FEHh6IDmKD,20221222-17:59:59,Unknown (unable to detect activity),84878174,23:34:38,4
08/01/2023 21:05:20,FEHh6IDmKD,20221222-17:59:59,Walking,1520824,00:25:20,5
08/01/2023 21:05:21,FEHh6IDmKD,20221224-17:59:59,Unknown (unable to detect activity),81818650,22:43:38,9
08/01/2023 21:05:21,FEHh6IDmKD,20221224-17:59:59,In vehicle,2278020,00:37:58,3
08/01/2023 21:05:21,FEHh6IDmKD,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 21:05:21,FEHh6IDmKD,20221224-17:59:59,Walking,2302328,00:38:22,9
08/01/2023 21:05:22,FEHh6IDmKD,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 21:05:22,FEHh6IDmKD,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 21:21:12,aQuPu326Kj,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2023 21:22:23,aQuPu326Kj,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 06:48:21,c22ud3FGWS,20221219-17:59:59,Unknown (unable to detect activity),86099000,23:54:59,2
09/01/2023 06:48:21,c22ud3FGWS,20221219-17:59:59,Other (unclassified fitness activity),300000,00:05:00,1
09/01/2023 06:48:21,c22ud3FGWS,20221220-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 06:48:22,c22ud3FGWS,20221221-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 08:16:44,b5ktKMDTb1,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 08:16:44,b5ktKMDTb1,20221214-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 08:16:45,b5ktKMDTb1,20230109-08:16:49,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 08:16:59,b5ktKMDTb1,20221214-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 08:17:10,b5ktKMDTb1,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 08:17:12,b5ktKMDTb1,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 08:19:01,b5ktKMDTb1,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 08:19:02,b5ktKMDTb1,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:03,CBMAppy7mO,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:03,MDiwhsdS1g,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:03,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:03,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:04,MDiwhsdS1g,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:04,CBMAppy7mO,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:04,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:04,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:05,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:05,CBMAppy7mO,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:05,mgLBUJmhdJ,20230108-17:59:59,Unknown (unable to detect activity),82236707,22:50:36,12
09/01/2023 16:00:05,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:06,mgLBUJmhdJ,20230108-17:59:59,Walking,989193,00:16:29,10
09/01/2023 16:00:06,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:06,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:06,mgLBUJmhdJ,20230108-17:59:59,In vehicle,3173098,00:52:53,4
09/01/2023 16:00:06,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:07,CBMAppy7mO,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:07,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:07,CBMAppy7mO,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:07,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:08,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:08,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:08,CBMAppy7mO,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:09,CBMAppy7mO,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:10,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:10,CBMAppy7mO,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:11,CBMAppy7mO,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:11,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:11,CBMAppy7mO,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:12,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:12,CBMAppy7mO,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:13,CBMAppy7mO,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:14,CBMAppy7mO,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:14,CBMAppy7mO,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:15,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:16,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:17,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:17,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:18,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:18,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:19,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:19,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:20,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:20,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:21,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:21,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:22,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:22,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:23,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:23,teste,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:24,teste,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:44,2XgOFdSrM0,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:45,2XgOFdSrM0,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:46,JhQURWQy5Y,20230108-17:59:59,Unknown (unable to detect activity),86338641,23:58:58,2
09/01/2023 16:00:47,JhQURWQy5Y,20230108-17:59:59,Walking,60359,00:01:00,1
09/01/2023 16:00:47,JhQURWQy5Y,20230107-17:59:59,Walking,1179372,00:19:39,13
09/01/2023 16:00:47,JhQURWQy5Y,20230107-17:59:59,Unknown (unable to detect activity),68969364,19:09:29,16
09/01/2023 16:00:48,JhQURWQy5Y,20230107-17:59:59,In vehicle,16250261,04:30:50,6
09/01/2023 16:00:51,pjtTEh7bxf,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:51,pjtTEh7bxf,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:52,lRviVIAHWk,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:53,lRviVIAHWk,20230105-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:54,lRviVIAHWk,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:00:54,lRviVIAHWk,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:01:48,MQuJSTvjwm,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:01:49,MQuJSTvjwm,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:01:50,MQuJSTvjwm,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:04:06,c22ud3FGWS,20221220-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:04:07,c22ud3FGWS,20221221-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:04:07,tbWa6eGnUx,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:04:07,tbWa6eGnUx,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:04:08,tbWa6eGnUx,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:04:37,cPJaUqEFFH,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:04:37,cPJaUqEFFH,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:05:03,9kMsKR3CmC,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:05:04,9kMsKR3CmC,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:14:41,D39iyp2dlm,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 16:14:42,D39iyp2dlm,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:00:03,E6EqLB4DOP,20230109-19:00:02,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:02:00,E6EqLB4DOP,20230109-19:02:00,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:02:10,E8jhIJvIVj,20230109-19:02:08,Unknown (unable to detect activity),81179000,22:32:59,7
09/01/2023 19:02:10,E8jhIJvIVj,20230109-19:02:08,Other (unclassified fitness activity),4680000,01:18:00,4
09/01/2023 19:02:11,E8jhIJvIVj,20230109-19:02:08,Walking,540000,00:09:00,2
09/01/2023 19:02:17,CBMAppy7mO,20230109-19:02:16,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:02:23,pjtTEh7bxf,20230109-19:02:29,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:02:54,pjtTEh7bxf,20230109-19:02:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:03:06,mgLBUJmhdJ,20230109-19:03:05,Unknown (unable to detect activity),83659825,23:14:19,9
09/01/2023 19:03:06,mgLBUJmhdJ,20230109-19:03:05,In vehicle,1254844,00:20:54,2
09/01/2023 19:03:07,mgLBUJmhdJ,20230109-19:03:05,Walking,1484329,00:24:44,8
09/01/2023 19:03:16,tbWa6eGnUx,20230109-19:03:14,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:03:55,JhQURWQy5Y,20230109-19:04:22,Unknown (unable to detect activity),81275718,22:34:35,6
09/01/2023 19:03:55,JhQURWQy5Y,20230109-19:04:22,Walking,207124,00:03:27,2
09/01/2023 19:03:56,JhQURWQy5Y,20230109-19:04:22,In vehicle,4495138,01:14:55,3
09/01/2023 19:03:56,JhQURWQy5Y,20230109-19:04:22,Running,421020,00:07:01,1
09/01/2023 19:04:35,2XgOFdSrM0,20230109-19:04:34,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:06:32,MDiwhsdS1g,20230109-19:06:32,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:06:36,aQuPu326Kj,20230109-19:06:33,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:06:37,c22ud3FGWS,20230109-19:06:37,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:07:01,aQuPu326Kj,20230109-19:06:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:07:57,FCSgIQr634,20230109-19:08:04,Unknown (unable to detect activity),83459000,23:10:59,5
09/01/2023 19:07:57,FCSgIQr634,20230109-19:08:04,Other (unclassified fitness activity),2700000,00:45:00,3
09/01/2023 19:07:58,FCSgIQr634,20230109-19:08:04,Walking,240000,00:04:00,1
09/01/2023 19:08:01,mgLBUJmhdJ,20230109-19:08:00,Unknown (unable to detect activity),83659825,23:14:19,9
09/01/2023 19:08:02,mgLBUJmhdJ,20230109-19:08:00,In vehicle,1254844,00:20:54,2
09/01/2023 19:08:02,mgLBUJmhdJ,20230109-19:08:00,Walking,1484329,00:24:44,8
09/01/2023 19:08:31,teste,20230109-19:08:29,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:09:01,c22ud3FGWS,20230109-19:09:00,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:09:02,mgLBUJmhdJ,20230109-19:09:01,Unknown (unable to detect activity),83659825,23:14:19,9
09/01/2023 19:09:02,mgLBUJmhdJ,20230109-19:09:01,In vehicle,1254844,00:20:54,2
09/01/2023 19:09:03,mgLBUJmhdJ,20230109-19:09:01,Walking,1484329,00:24:44,8
09/01/2023 19:09:05,cPJaUqEFFH,20230109-19:09:04,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:09:23,p2Pz4vSJhH,20230109-19:09:23,Unknown (unable to detect activity),82139000,22:48:59,8
09/01/2023 19:09:23,p2Pz4vSJhH,20230109-19:09:23,Walking,1620000,00:27:00,5
09/01/2023 19:09:24,p2Pz4vSJhH,20230109-19:09:23,Other (unclassified fitness activity),2640000,00:44:00,2
09/01/2023 19:09:26,nfW9KrEKe7,20230109-19:09:24,Unknown (unable to detect activity),82199000,22:49:59,5
09/01/2023 19:09:26,nfW9KrEKe7,20230109-19:09:24,Other (unclassified fitness activity),3960000,01:06:00,3
09/01/2023 19:09:27,nfW9KrEKe7,20230109-19:09:24,Walking,240000,00:04:00,1
09/01/2023 19:09:34,E6EqLB4DOP,20230109-19:08:56,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:09:35,JhQURWQy5Y,20230109-19:10:03,Unknown (unable to detect activity),81275718,22:34:35,6
09/01/2023 19:09:36,JhQURWQy5Y,20230109-19:10:03,Walking,207124,00:03:27,2
09/01/2023 19:09:36,JhQURWQy5Y,20230109-19:10:03,In vehicle,4495138,01:14:55,3
09/01/2023 19:09:36,JhQURWQy5Y,20230109-19:10:03,Running,421020,00:07:01,1
09/01/2023 19:10:07,7w42CTQvNT,20230109-19:10:04,Unknown (unable to detect activity),79859000,22:10:59,12
09/01/2023 19:10:07,7w42CTQvNT,20230109-19:10:04,Other (unclassified fitness activity),4140000,01:09:00,4
09/01/2023 19:10:07,E8jhIJvIVj,20230109-19:10:05,Unknown (unable to detect activity),81179000,22:32:59,7
09/01/2023 19:10:07,7w42CTQvNT,20230109-19:10:04,Walking,2400000,00:40:00,7
09/01/2023 19:10:07,E8jhIJvIVj,20230109-19:10:05,Other (unclassified fitness activity),4680000,01:18:00,4
09/01/2023 19:10:08,E8jhIJvIVj,20230109-19:10:05,Walking,540000,00:09:00,2
09/01/2023 19:15:07,pjtTEh7bxf,20230109-19:15:12,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:16:10,MQuJSTvjwm,20230109-19:14:40,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:17:02,tbWa6eGnUx,20230109-19:16:49,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:18:42,lRviVIAHWk,20230109-19:18:06,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 19:31:23,eJDbYeq7uh,20230109-19:31:22,Unknown (unable to detect activity),77039000,21:23:59,15
09/01/2023 19:31:24,eJDbYeq7uh,20230109-19:31:22,Walking,3720000,01:02:00,9
09/01/2023 19:31:24,eJDbYeq7uh,20230109-19:31:22,Other (unclassified fitness activity),5640000,01:34:00,5
09/01/2023 19:31:46,D39iyp2dlm,20230109-19:31:22,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2023 20:03:17,9kMsKR3CmC,20230109-20:03:16,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:28:52,FEHh6IDmKD,20230110-11:28:46,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:28:53,FEHh6IDmKD,20230104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:28:53,FEHh6IDmKD,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:28:54,FEHh6IDmKD,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:28:55,FEHh6IDmKD,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:29:04,FEHh6IDmKD,20230106-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:29:05,FEHh6IDmKD,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:29:05,FEHh6IDmKD,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 11:29:06,FEHh6IDmKD,20230110-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:01,MDiwhsdS1g,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:02,MDiwhsdS1g,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:03,MDiwhsdS1g,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:03,aQuPu326Kj,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:04,MDiwhsdS1g,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:04,aQuPu326Kj,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:04,MDiwhsdS1g,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:05,aQuPu326Kj,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:05,MDiwhsdS1g,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:05,aQuPu326Kj,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:05,MDiwhsdS1g,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:06,aQuPu326Kj,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:06,aQuPu326Kj,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:06,MDiwhsdS1g,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:07,MDiwhsdS1g,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:07,aQuPu326Kj,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:07,MDiwhsdS1g,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:08,aQuPu326Kj,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:08,MDiwhsdS1g,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:08,MDiwhsdS1g,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:09,aQuPu326Kj,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:09,MDiwhsdS1g,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:09,MDiwhsdS1g,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:10,aQuPu326Kj,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:10,MDiwhsdS1g,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:11,aQuPu326Kj,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:11,MDiwhsdS1g,20230107-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:11,aQuPu326Kj,20230109-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2023 16:00:11,MDiwhsdS1g,20230108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
